,transID,cumid,time,amount,type_label,type
11742,40963,20223,25JUN10:20:16:40,0.0,giveaway,Presented
11743,40964,20223,25JUN10:20:16:40,359.0,normal,Normal
11744,43931,20223,11JUL10:10:13:55,0.0,giveaway,Presented
11745,15362,20223,24JUL09:21:01:56,0.0,giveaway,Presented
11746,17866,20223,09AUG09:12:27:29,249.0,normal,Normal
11747,26950,20223,27DEC09:20:37:00,140.0,normal,Normal
11748,29924,20223,16MAR10:14:07:51,299.0,normal,Normal
11749,32790,20223,11MAY10:19:46:08,-299.0,return,returned_goods
11750,36764,20223,05JUN10:14:26:32,-287.0,return,returned_goods
11751,49125,20223,12AUG10:20:41:30,399.0,normal,Normal
11752,49932,20223,17AUG10:19:21:35,0.0,giveaway,Presented
11753,52047,20223,09SEP10:18:03:24,150.0,normal,Normal
11754,23207,20223,26SEP09:15:21:19,160.0,normal,Normal
11755,27601,20223,09JAN10:20:16:42,-155.0,return,returned_goods
11756,38566,20223,15JUN10:12:05:02,215.0,normal,Normal
11757,3788,20224,15MAY09:17:06:58,206.0,normal,Normal
11758,22551,20224,17SEP09:22:05:02,329.0,normal,Normal
11759,37635,20224,09JUN10:17:40:31,45.0,normal,Normal
11760,41080,20224,26JUN10:17:50:57,223.0,normal,Normal
11761,47001,20224,28JUL10:19:38:29,279.0,normal,Normal
11762,47411,20224,31JUL10:16:37:06,0.0,giveaway,Presented
11763,49026,20224,11AUG10:20:12:38,261.0,normal,Normal
11764,49327,20224,14AUG10:15:10:19,261.0,normal,Normal
11765,32380,20224,08MAY10:13:05:36,0.0,giveaway,Presented
11766,41362,20224,27JUN10:19:37:13,249.0,normal,Normal
11767,43786,20224,10JUL10:13:56:59,299.0,normal,Normal
11768,4582,20224,18MAY09:13:32:52,15.0,normal,Normal
11769,15887,20224,27JUL09:16:12:22,239.0,normal,Normal
11770,24776,20224,12OCT09:10:57:17,115.0,sepecial_offer,Special_offer
11771,43692,20224,09JUL10:20:19:51,0.0,giveaway,Presented
11772,45516,20224,19JUL10:18:32:30,359.0,normal,Normal
11773,47867,20224,03AUG10:10:54:28,60.0,normal,Normal
11774,48647,20224,08AUG10:19:48:55,0.0,giveaway,Presented
11775,30900,20224,14APR10:12:35:43,0.0,giveaway,Presented
11776,30957,20224,15APR10:20:04:51,18.0,normal,Normal
11777,33224,20224,15MAY10:15:12:43,36.0,normal,Normal
11778,39421,20224,18JUN10:16:28:40,224.0,normal,Normal
11779,3498,20225,15MAY09:12:16:39,299.0,normal,Normal
11780,4085,20225,15MAY09:19:09:14,319.0,normal,Normal
11781,12115,20225,03JUL09:17:56:45,99.0,normal,Normal
11782,13119,20225,10JUL09:18:18:31,2.0,normal,Normal
11783,26837,20225,24DEC09:19:42:11,0.0,giveaway,Presented
11784,28943,20225,12FEB10:16:56:42,0.0,giveaway,Presented
11785,34981,20225,25MAY10:16:00:01,299.0,normal,Normal
11786,49312,20225,14AUG10:13:45:35,175.0,normal,Normal
11787,50753,20225,25AUG10:21:04:49,174.0,normal,Normal
11788,52048,20225,09SEP10:18:26:19,-269.0,return,returned_goods
11789,53155,20225,22SEP10:12:36:31,20.0,normal,Normal
11790,50219,20225,20AUG10:19:35:13,244.0,normal,Normal
11791,8327,20225,07JUN09:21:40:17,249.0,normal,Normal
11792,9470,20225,14JUN09:20:58:33,2.0,normal,Normal
11793,13935,20225,15JUL09:20:22:36,249.0,normal,Normal
11794,24466,20225,10OCT09:10:05:25,200.0,sepecial_offer,Special_offer
11795,28053,20225,20JAN10:15:26:16,0.0,giveaway,Presented
11796,29697,20225,07MAR10:15:11:16,0.0,giveaway,Presented
11797,45785,20225,21JUL10:17:46:43,449.0,normal,Normal
11798,50786,20225,26AUG10:15:53:35,0.0,giveaway,Presented
11799,22383,20225,15SEP09:15:05:05,16.0,sepecial_offer,Special_offer
11800,10355,20226,21JUN09:13:11:52,229.0,normal,Normal
11801,25751,20226,30OCT09:21:23:12,100.0,normal,Normal
11802,30372,20226,31MAR10:13:28:58,0.0,giveaway,Presented
11803,32194,20226,06MAY10:14:17:39,449.0,normal,Normal
11804,32413,20226,08MAY10:19:50:16,249.0,normal,Normal
11805,35086,20226,26MAY10:10:59:11,349.0,normal,Normal
11806,43976,20226,11JUL10:14:11:34,0.0,giveaway,Presented
11807,47418,20226,31JUL10:17:15:27,319.0,normal,Normal
11808,52550,20226,14SEP10:17:16:59,0.0,giveaway,Presented
11809,34386,20226,22MAY10:20:27:01,359.0,normal,Normal
11810,4618,20226,18MAY09:13:50:54,89.0,normal,Normal
11811,15414,20226,25JUL09:12:54:34,249.0,normal,Normal
11812,27465,20226,07JAN10:13:04:40,110.0,normal,Normal
11813,30897,20226,14APR10:10:22:26,349.0,normal,Normal
11814,34100,20226,21MAY10:17:56:38,287.0,normal,Normal
11815,40003,20226,20JUN10:20:37:03,0.0,giveaway,Presented
11816,41819,20226,29JUN10:20:07:11,349.0,normal,Normal
11817,43639,20226,09JUL10:19:18:47,249.0,normal,Normal
11818,49543,20226,15AUG10:19:36:40,369.0,normal,Normal
11819,51438,20226,02SEP10:16:06:26,150.0,normal,Normal
11820,16068,20226,28JUL09:20:57:23,0.0,giveaway,Presented
11821,17979,20226,09AUG09:21:22:09,0.0,giveaway,Presented
11822,25630,20226,28OCT09:13:35:30,169.0,normal,Normal
11823,38354,20226,14JUN10:12:57:43,0.0,giveaway,Presented
11824,42108,20226,01JUL10:19:25:42,399.0,normal,Normal
11825,39233,20227,18JUN10:09:43:59,-165.0,return,returned_goods
11826,3902,20227,15MAY09:18:03:09,45.0,normal,Normal
11827,4147,20227,15MAY09:19:24:50,299.0,normal,Normal
11828,4149,20227,15MAY09:19:25:09,229.0,normal,Normal
11829,8277,20227,07JUN09:18:49:46,54.0,normal,Normal
11830,10560,20227,22JUN09:16:09:10,718.0,normal,Normal
11831,22937,20227,22SEP09:17:54:38,174.0,sepecial_offer,Special_offer
11832,23893,20227,02OCT09:21:40:12,174.0,sepecial_offer,Special_offer
11833,24167,20227,06OCT09:12:49:41,332.0,normal,Normal
11834,24256,20227,07OCT09:18:39:13,161.0,sepecial_offer,Special_offer
11835,24290,20227,07OCT09:21:48:35,161.0,sepecial_offer,Special_offer
11836,25622,20227,27OCT09:21:46:33,40.0,normal,Normal
11837,28239,20227,24JAN10:11:08:12,324.0,normal,Normal
11838,38948,20227,16JUN10:21:06:19,0.0,giveaway,Presented
11839,46052,20227,23JUL10:15:37:50,-314.0,return,returned_goods
11840,48461,20227,07AUG10:17:04:16,211.0,normal,Normal
11841,49466,20227,15AUG10:14:55:10,0.0,giveaway,Presented
11842,51152,20227,30AUG10:20:34:36,149.0,normal,Normal
11843,52407,20227,12SEP10:19:49:28,279.0,normal,Normal
11844,14366,20227,18JUL09:15:56:16,249.0,normal,Normal
11845,20955,20227,01SEP09:15:05:43,0.0,giveaway,Presented
11846,21866,20227,11SEP09:12:25:45,0.0,giveaway,Presented
11847,22716,20227,19SEP09:20:05:32,0.0,giveaway,Presented
11848,27119,20227,01JAN10:15:32:44,130.0,sepecial_offer,Special_offer
11849,30960,20227,15APR10:20:11:19,0.0,giveaway,Presented
11850,36460,20227,03JUN10:10:12:15,399.0,normal,Normal
11851,37275,20227,07JUN10:14:58:49,0.0,giveaway,Presented
11852,35725,20227,30MAY10:18:10:53,0.0,giveaway,Presented
11853,25649,20228,28OCT09:19:59:42,25.0,normal,Normal
11854,4169,20228,15MAY09:19:28:18,249.0,normal,Normal
11855,4173,20228,15MAY09:19:29:12,45.0,normal,Normal
11856,6822,20228,28MAY09:17:09:47,199.0,normal,Normal
11857,13615,20228,13JUL09:12:03:04,15.0,normal,Normal
11858,15080,20228,23JUL09:13:46:29,60.0,normal,Normal
11859,20421,20228,26AUG09:19:22:50,24.0,sepecial_offer,Special_offer
11860,51343,20228,01SEP10:14:33:50,0.0,giveaway,Presented
11861,52853,20228,18SEP10:10:50:59,120.0,normal,Normal
11862,34913,20228,24MAY10:21:27:07,0.0,giveaway,Presented
11863,51960,20228,08SEP10:21:14:31,120.0,normal,Normal
11864,8852,20228,11JUN09:15:15:27,3.0,normal,Normal
11865,15211,20228,24JUL09:10:08:41,369.0,normal,Normal
11866,19375,20228,18AUG09:21:02:12,215.0,sepecial_offer,Special_offer
11867,24461,20228,10OCT09:09:59:39,307.0,normal,Normal
11868,43036,20228,06JUL10:14:43:32,0.0,giveaway,Presented
11869,46277,20228,24JUL10:18:04:51,239.0,normal,Normal
11870,53529,20228,24SEP10:19:47:49,0.0,giveaway,Presented
11871,17577,20228,07AUG09:14:30:26,36.0,normal,Normal
11872,33911,20228,20MAY10:18:52:22,359.0,normal,Normal
11873,41219,20228,27JUN10:10:31:03,0.0,giveaway,Presented
11874,36664,20229,04JUN10:21:31:41,132.0,normal,Normal
11875,13085,20229,10JUL09:15:24:23,249.0,normal,Normal
11876,35620,20229,30MAY10:12:46:08,0.0,giveaway,Presented
11877,39056,20229,17JUN10:14:39:52,269.0,normal,Normal
11878,41314,20229,27JUN10:17:49:20,0.0,giveaway,Presented
11879,53383,20229,23SEP10:17:35:20,0.0,giveaway,Presented
11880,39720,20229,19JUN10:17:33:53,279.0,normal,Normal
11881,4552,20229,18MAY09:13:21:17,224.0,normal,Normal
11882,16637,20229,01AUG09:16:11:22,249.0,normal,Normal
11883,19271,20229,17AUG09:21:17:07,2.0,normal,Normal
11884,48596,20229,08AUG10:14:13:39,0.0,giveaway,Presented
11885,49743,20229,16AUG10:18:51:05,0.0,giveaway,Presented
11886,51327,20229,01SEP10:12:30:05,0.0,giveaway,Presented
11887,28032,20229,19JAN10:17:41:52,0.0,giveaway,Presented
11888,9799,20230,17JUN09:19:48:09,0.0,giveaway,Presented
11889,11212,20230,27JUN09:17:26:26,249.0,normal,Normal
11890,13246,20230,11JUL09:12:58:06,249.0,normal,Normal
11891,24173,20230,06OCT09:13:20:36,174.0,sepecial_offer,Special_offer
11892,28477,20230,30JAN10:17:47:53,239.0,normal,Normal
11893,28588,20230,01FEB10:16:51:13,22.0,normal,Normal
11894,32006,20230,04MAY10:16:45:58,36.0,normal,Normal
11895,36811,20230,05JUN10:18:01:17,0.0,giveaway,Presented
11896,37249,20230,07JUN10:12:44:30,-426.0,return,returned_goods
11897,47372,20230,30JUL10:21:32:50,0.0,giveaway,Presented
11898,52768,20230,17SEP10:12:47:43,0.0,giveaway,Presented
11899,50598,20230,24AUG10:19:11:14,174.0,normal,Normal
11900,24419,20230,10OCT09:08:51:09,8.0,sepecial_offer,Special_offer
11901,33367,20230,16MAY10:15:30:51,404.0,normal,Normal
11902,33872,20230,20MAY10:17:17:01,6.0,normal,Normal
11903,35418,20230,29MAY10:09:51:22,0.0,giveaway,Presented
11904,52473,20230,13SEP10:16:10:10,0.0,giveaway,Presented
11905,21926,20230,11SEP09:17:51:14,0.0,giveaway,Presented
11906,34391,20230,22MAY10:20:28:22,224.0,normal,Normal
11907,35315,20230,28MAY10:12:04:59,299.0,normal,Normal
11908,35727,20230,30MAY10:18:43:23,314.0,normal,Normal
11909,3301,20231,14MAY09:17:26:09,249.0,normal,Normal
11910,3652,20231,15MAY09:15:04:00,299.0,normal,Normal
11911,28535,20231,31JAN10:15:10:34,259.0,normal,Normal
11912,29254,20231,21FEB10:11:52:13,0.0,giveaway,Presented
11913,29541,20231,02MAR10:15:53:42,79.0,normal,Normal
11914,33065,20231,14MAY10:13:06:38,349.0,normal,Normal
11915,42896,20231,05JUL10:18:26:03,0.0,giveaway,Presented
11916,45146,20231,18JUL10:12:41:55,0.0,giveaway,Presented
11917,45702,20231,20JUL10:21:45:15,-299.0,return,returned_goods
11918,48368,20231,06AUG10:21:23:00,0.0,giveaway,Presented
11919,49676,20231,16AUG10:15:53:29,0.0,giveaway,Presented
11920,51096,20231,30AUG10:10:50:58,209.0,normal,Normal
11921,13398,20231,11JUL09:21:10:53,199.0,normal,Normal
11922,39943,20231,20JUN10:16:29:18,269.0,normal,Normal
11923,47911,20231,03AUG10:11:24:14,209.0,normal,Normal
11924,48468,20231,07AUG10:17:08:58,369.0,normal,Normal
11925,52909,20231,18SEP10:19:22:29,239.0,normal,Normal
11926,19815,20231,22AUG09:11:22:28,249.0,normal,Normal
11927,26173,20231,19NOV09:15:53:00,0.0,giveaway,Presented
11928,17777,20232,08AUG09:17:11:24,249.0,normal,Normal
11929,27063,20232,31DEC09:09:20:36,620.0,normal,Normal
11930,27756,20232,13JAN10:19:52:54,239.0,normal,Normal
11931,29467,20232,28FEB10:09:23:06,279.0,normal,Normal
11932,30460,20232,02APR10:17:51:51,349.0,normal,Normal
11933,31071,20232,18APR10:19:42:15,2.0,normal,Normal
11934,32879,20232,12MAY10:22:09:29,0.0,giveaway,Presented
11935,34372,20232,22MAY10:19:43:31,314.0,normal,Normal
11936,41677,20232,29JUN10:12:13:06,0.0,giveaway,Presented
11937,45149,20232,18JUL10:12:43:43,0.0,giveaway,Presented
11938,46145,20232,23JUL10:20:15:27,-381.0,return,returned_goods
11939,48376,20232,07AUG10:10:03:33,0.0,giveaway,Presented
11940,48956,20232,11AUG10:09:19:17,211.0,normal,Normal
11941,53145,20232,22SEP10:12:19:21,0.0,giveaway,Presented
11942,4543,20232,18MAY09:13:17:36,332.0,normal,Normal
11943,18080,20232,10AUG09:20:13:23,239.0,normal,Normal
11944,24609,20232,11OCT09:20:02:10,100.0,sepecial_offer,Special_offer
11945,29096,20232,16FEB10:20:32:23,0.0,giveaway,Presented
11946,47087,20232,29JUL10:12:57:28,314.0,normal,Normal
11947,50076,20232,19AUG10:13:59:43,179.0,normal,Normal
11948,28549,20232,31JAN10:18:46:01,220.0,normal,Normal
11949,32780,20232,11MAY10:18:58:31,349.0,normal,Normal
11950,39543,20232,18JUN10:19:48:45,359.0,normal,Normal
11951,13390,20233,11JUL09:20:52:20,20.0,normal,Normal
11952,21070,20233,03SEP09:15:35:33,14.0,normal,Normal
11953,26932,20233,27DEC09:12:49:27,40.0,normal,Normal
11954,28299,20233,24JAN10:17:44:55,100.0,normal,Normal
11955,30300,20233,29MAR10:13:06:39,299.0,normal,Normal
11956,45754,20233,21JUL10:14:58:59,0.0,giveaway,Presented
11957,48507,20233,07AUG10:19:46:29,244.0,normal,Normal
11958,50796,20233,26AUG10:19:07:01,124.0,normal,Normal
11959,52890,20233,18SEP10:18:02:40,269.0,normal,Normal
11960,11859,20233,01JUL09:17:34:09,36.0,normal,Normal
11961,22650,20233,19SEP09:11:42:38,16.0,sepecial_offer,Special_offer
11962,30774,20233,10APR10:18:37:05,0.0,giveaway,Presented
11963,43646,20233,09JUL10:19:27:56,-189.0,return,returned_goods
11964,27433,20233,06JAN10:13:09:33,0.0,giveaway,Presented
11965,27445,20233,06JAN10:17:23:20,100.0,normal,Normal
11966,37421,20233,08JUN10:11:14:47,0.0,giveaway,Presented
11967,40734,20233,25JUN10:14:00:23,0.0,giveaway,Presented
11968,3748,20234,15MAY09:16:43:03,299.0,normal,Normal
11969,7247,20234,30MAY09:14:24:57,199.0,normal,Normal
11970,10729,20234,24JUN09:12:32:47,249.0,normal,Normal
11971,15904,20234,27JUL09:16:58:19,0.0,giveaway,Presented
11972,26901,20234,26DEC09:12:06:37,-620.0,return,returned_goods
11973,27960,20234,19JAN10:15:06:03,239.0,normal,Normal
11974,28163,20234,22JAN10:16:03:34,0.0,giveaway,Presented
11975,28510,20234,31JAN10:10:53:25,0.0,giveaway,Presented
11976,36709,20234,05JUN10:09:01:46,20.0,normal,Normal
11977,43788,20234,10JUL10:13:57:18,469.0,normal,Normal
11978,48566,20234,08AUG10:11:17:18,0.0,giveaway,Presented
11979,51859,20234,07SEP10:21:15:15,100.0,normal,Normal
11980,52582,20234,14SEP10:20:27:57,0.0,giveaway,Presented
11981,32336,20234,07MAY10:19:34:59,448.0,normal,Normal
11982,52243,20234,11SEP10:14:23:34,0.0,giveaway,Presented
11983,20960,20234,01SEP09:16:32:10,15.0,normal,Normal
11984,22088,20234,13SEP09:08:46:54,287.0,normal,Normal
11985,30068,20234,21MAR10:14:13:51,0.0,giveaway,Presented
11986,35169,20234,26MAY10:17:45:14,0.0,giveaway,Presented
11987,13177,20234,10JUL09:21:08:23,13.5,normal,Normal
11988,24398,20234,09OCT09:15:01:12,119.0,normal,Normal
11989,29740,20234,08MAR10:21:02:18,0.0,giveaway,Presented
11990,31115,20234,20APR10:15:33:31,0.0,giveaway,Presented
11991,3473,20235,15MAY09:12:07:22,1.0,normal,Normal
11992,4007,20235,15MAY09:18:45:03,249.0,normal,Normal
11993,6229,20235,24MAY09:18:39:14,249.0,normal,Normal
11994,6254,20235,24MAY09:19:08:16,369.0,normal,Normal
11995,24307,20235,07OCT09:22:08:33,-100.0,return,returned_goods
11996,25373,20235,22OCT09:16:42:26,386.0,normal,Normal
11997,25426,20235,24OCT09:14:52:23,-269.0,return,returned_goods
11998,30970,20235,16APR10:11:28:53,0.0,giveaway,Presented
11999,36025,20235,01JUN10:17:46:33,0.0,giveaway,Presented
12000,50453,20235,23AUG10:11:10:09,20.0,normal,Normal
12001,51234,20235,31AUG10:13:52:24,0.0,giveaway,Presented
12002,51491,20235,03SEP10:10:36:18,281.0,normal,Normal
12003,6523,20235,26MAY09:21:01:15,239.0,normal,Normal
12004,14225,20235,17JUL09:19:44:10,30.0,normal,Normal
12005,30350,20235,30MAR10:17:54:58,349.0,normal,Normal
12006,52376,20235,12SEP10:18:20:46,0.0,giveaway,Presented
12007,16530,20235,31JUL09:21:55:23,249.0,normal,Normal
12008,28661,20235,04FEB10:16:18:08,119.0,normal,Normal
12009,29600,20235,03MAR10:20:51:31,349.0,normal,Normal
12010,35053,20235,25MAY10:21:35:42,279.0,normal,Normal
12011,9522,20236,15JUN09:14:32:40,399.0,normal,Normal
12012,13978,20236,16JUL09:12:06:25,15.0,normal,Normal
12013,14261,20236,17JUL09:21:15:10,249.0,normal,Normal
12014,21819,20236,10SEP09:17:11:38,296.0,normal,Normal
12015,25483,20236,24OCT09:21:41:35,40.0,normal,Normal
12016,29259,20236,21FEB10:11:55:43,0.0,giveaway,Presented
12017,31153,20236,21APR10:18:49:49,0.0,giveaway,Presented
12018,33519,20236,17MAY10:14:24:54,0.0,giveaway,Presented
12019,45190,20236,18JUL10:18:29:38,0.0,giveaway,Presented
12020,48397,20236,07AUG10:13:47:32,399.0,normal,Normal
12021,50627,20236,24AUG10:21:24:00,174.0,normal,Normal
12022,39703,20236,19JUN10:16:39:28,0.0,giveaway,Presented
12023,34628,20236,23MAY10:16:24:04,40.0,normal,Normal
12024,43578,20236,09JUL10:18:35:44,359.0,normal,Normal
12025,26189,20236,20NOV09:13:47:57,100.0,normal,Normal
12026,26305,20236,25NOV09:18:47:58,131.0,normal,Normal
12027,30842,20236,11APR10:19:19:28,299.0,normal,Normal
12028,32400,20236,08MAY10:17:04:42,0.0,giveaway,Presented
12029,38351,20236,14JUN10:12:48:00,0.0,giveaway,Presented
12030,40195,20236,21JUN10:19:11:12,0.0,giveaway,Presented
12031,7475,20237,01JUN09:10:55:49,249.0,normal,Normal
12032,13605,20237,13JUL09:10:37:30,6.0,normal,Normal
12033,16017,20237,28JUL09:17:07:37,2.0,normal,Normal
12034,27215,20237,02JAN10:16:55:27,156.0,sepecial_offer,Special_offer
12035,31735,20237,02MAY10:20:17:21,287.0,normal,Normal
12036,36063,20237,01JUN10:18:36:59,0.0,giveaway,Presented
12037,39428,20237,18JUN10:16:38:09,224.0,normal,Normal
12038,40679,20237,25JUN10:13:00:54,0.0,giveaway,Presented
12039,45909,20237,22JUL10:18:57:02,0.0,giveaway,Presented
12040,46191,20237,24JUL10:09:13:23,349.0,normal,Normal
12041,52064,20237,09SEP10:20:42:53,125.0,normal,Normal
12042,53577,20237,24SEP10:20:27:02,100.0,normal,Normal
12043,41712,20237,29JUN10:16:44:26,299.0,normal,Normal
12044,5054,20237,19MAY09:14:09:34,249.0,normal,Normal
12045,5153,20237,19MAY09:15:15:02,249.0,normal,Normal
12046,10616,20237,22JUN09:20:04:38,0.0,giveaway,Presented
12047,20217,20237,25AUG09:09:50:26,269.0,sepecial_offer,Special_offer
12048,27329,20237,03JAN10:19:28:30,120.0,normal,Normal
12049,37013,20237,06JUN10:16:11:42,379.0,normal,Normal
12050,48572,20237,08AUG10:11:20:00,199.0,normal,Normal
12051,28671,20237,04FEB10:18:14:05,414.0,normal,Normal
12052,3675,20238,15MAY09:15:35:44,-199.0,return,returned_goods
12053,5716,20238,21MAY09:16:09:28,239.0,normal,Normal
12054,9695,20238,17JUN09:12:08:09,2.0,normal,Normal
12055,17136,20238,04AUG09:14:07:00,18.0,normal,Normal
12056,20935,20238,01SEP09:08:45:16,249.0,normal,Normal
12057,26239,20238,21NOV09:21:23:01,369.0,normal,Normal
12058,52702,20238,16SEP10:12:51:22,0.0,giveaway,Presented
12059,13899,20238,15JUL09:16:52:55,20.0,normal,Normal
12060,23534,20238,30SEP09:10:14:27,215.0,sepecial_offer,Special_offer
12061,25530,20238,25OCT09:19:16:01,149.0,normal,Normal
12062,25533,20238,25OCT09:19:18:29,161.0,normal,Normal
12063,25914,20238,06NOV09:16:07:09,-242.0,return,returned_goods
12064,26842,20238,24DEC09:20:01:28,0.0,giveaway,Presented
12065,38590,20238,15JUN10:14:22:30,0.0,giveaway,Presented
12066,40787,20238,25JUN10:14:43:27,349.0,normal,Normal
12067,41803,20238,29JUN10:20:00:25,0.0,giveaway,Presented
12068,25431,20238,24OCT09:17:15:42,100.0,normal,Normal
12069,6313,20239,25MAY09:13:19:19,249.0,normal,Normal
12070,10785,20239,24JUN09:19:03:24,0.0,giveaway,Presented
12071,18915,20239,15AUG09:21:23:24,22.0,sepecial_offer,Special_offer
12072,42824,20239,05JUL10:16:14:46,0.0,giveaway,Presented
12073,53497,20239,24SEP10:16:23:13,-50.0,return,returned_goods
12074,31422,20239,28APR10:11:59:18,0.0,giveaway,Presented
12075,32801,20239,11MAY10:21:45:45,0.0,giveaway,Presented
12076,35633,20239,30MAY10:13:09:07,0.0,giveaway,Presented
12077,41786,20239,29JUN10:19:31:55,0.0,giveaway,Presented
12078,5206,20239,19MAY09:15:32:15,249.0,normal,Normal
12079,11447,20239,28JUN09:19:08:09,0.0,giveaway,Presented
12080,36511,20239,03JUN10:18:26:05,0.0,giveaway,Presented
12081,37934,20239,11JUN10:20:14:41,249.0,normal,Normal
12082,38249,20239,13JUN10:17:33:42,0.0,giveaway,Presented
12083,47873,20239,03AUG10:10:58:54,167.0,normal,Normal
12084,48893,20239,09AUG10:20:41:02,351.0,normal,Normal
12085,19028,20239,16AUG09:15:43:31,0.0,giveaway,Presented
12086,19371,20239,18AUG09:20:57:21,0.0,giveaway,Presented
12087,28347,20239,25JAN10:20:38:28,-150.0,return,returned_goods
12088,28592,20239,01FEB10:21:14:45,20.0,normal,Normal
12089,28905,20239,11FEB10:18:10:05,0.0,giveaway,Presented
12090,29092,20239,16FEB10:19:44:05,0.0,giveaway,Presented
12091,31210,20239,23APR10:20:32:50,269.0,normal,Normal
12092,31867,20239,03MAY10:18:04:56,0.0,giveaway,Presented
12093,40453,20239,22JUN10:20:58:06,0.0,giveaway,Presented
12094,23618,20240,30SEP09:19:46:42,60.0,sepecial_offer,Special_offer
12095,3372,20240,15MAY09:10:04:28,224.0,normal,Normal
12096,4275,20240,16MAY09:15:45:38,249.0,normal,Normal
12097,6835,20240,28MAY09:17:34:06,229.0,normal,Normal
12098,11425,20240,28JUN09:17:27:19,2.0,normal,Normal
12099,13829,20240,14JUL09:21:04:27,249.0,normal,Normal
12100,15736,20240,26JUL09:17:07:45,2.0,normal,Normal
12101,23932,20240,03OCT09:13:37:56,10.0,sepecial_offer,Special_offer
12102,29983,20240,18MAR10:16:24:44,0.0,giveaway,Presented
12103,38613,20240,15JUN10:15:50:07,399.0,normal,Normal
12104,46468,20240,25JUL10:17:52:05,279.0,normal,Normal
12105,50146,20240,20AUG10:11:04:17,449.0,normal,Normal
12106,51040,20240,29AUG10:14:17:24,0.0,giveaway,Presented
12107,4535,20240,18MAY09:12:56:58,-249.0,return,returned_goods
12108,14994,20240,22JUL09:19:08:13,20.0,normal,Normal
12109,25598,20240,27OCT09:10:56:27,14.0,normal,Normal
12110,33197,20240,15MAY10:12:53:56,0.0,giveaway,Presented
12111,41148,20240,26JUN10:20:57:13,0.0,giveaway,Presented
12112,49365,20240,14AUG10:18:01:29,399.0,normal,Normal
12113,49929,20240,17AUG10:19:20:27,0.0,giveaway,Presented
12114,20209,20240,24AUG09:20:26:07,0.0,giveaway,Presented
12115,21154,20240,04SEP09:13:59:09,-239.0,return,returned_goods
12116,25283,20240,19OCT09:18:14:02,40.0,normal,Normal
12117,26298,20240,25NOV09:18:07:17,0.0,giveaway,Presented
12118,26916,20240,26DEC09:18:07:34,149.0,normal,Normal
12119,25477,20241,24OCT09:20:26:43,35.0,normal,Normal
12120,5355,20241,20MAY09:18:03:54,249.0,normal,Normal
12121,15629,20241,26JUL09:12:55:55,249.0,normal,Normal
12122,21824,20241,10SEP09:17:39:10,259.0,normal,Normal
12123,30141,20241,25MAR10:14:38:28,0.0,giveaway,Presented
12124,30144,20241,25MAR10:17:01:40,0.0,giveaway,Presented
12125,31745,20241,02MAY10:20:47:39,314.0,normal,Normal
12126,33260,20241,15MAY10:19:30:05,0.0,giveaway,Presented
12127,40597,20241,23JUN10:20:47:20,249.0,normal,Normal
12128,34336,20241,22MAY10:17:55:39,0.0,giveaway,Presented
12129,44906,20241,16JUL10:19:14:39,399.0,normal,Normal
12130,11769,20241,30JUN09:20:15:09,249.0,normal,Normal
12131,13955,20241,15JUL09:21:14:46,249.0,normal,Normal
12132,24539,20241,10OCT09:21:26:57,143.0,sepecial_offer,Special_offer
12133,30149,20241,25MAR10:17:22:40,0.0,giveaway,Presented
12134,51197,20241,31AUG10:11:35:05,149.5,normal,Normal
12135,53534,20241,24SEP10:19:51:18,180.0,normal,Normal
12136,20374,20241,26AUG09:15:15:36,16.0,sepecial_offer,Special_offer
12137,30025,20241,19MAR10:18:52:54,0.0,giveaway,Presented
12138,31030,20241,18APR10:12:15:32,299.0,normal,Normal
12139,35092,20241,26MAY10:12:28:16,449.0,normal,Normal
12140,5574,20242,21MAY09:09:40:59,-229.0,return,returned_goods
12141,19301,20242,18AUG09:12:43:52,-159.0,return,returned_goods
12142,24104,20242,05OCT09:15:23:33,174.0,sepecial_offer,Special_offer
12143,26874,20242,25DEC09:13:53:24,0.0,giveaway,Presented
12144,37594,20242,09JUN10:14:12:35,449.0,normal,Normal
12145,38481,20242,14JUN10:18:39:42,0.0,giveaway,Presented
12146,39751,20242,19JUN10:18:31:16,15.0,normal,Normal
12147,43839,20242,10JUL10:16:29:36,279.0,normal,Normal
12148,48415,20242,07AUG10:15:52:02,399.0,normal,Normal
12149,48745,20242,09AUG10:14:19:06,174.0,normal,Normal
12150,50115,20242,19AUG10:17:44:20,0.0,giveaway,Presented
12151,52324,20242,12SEP10:12:53:29,0.0,giveaway,Presented
12152,33277,20242,15MAY10:21:18:13,359.0,normal,Normal
12153,35507,20242,29MAY10:19:27:41,0.0,giveaway,Presented
12154,52703,20242,16SEP10:13:51:24,0.0,giveaway,Presented
12155,18881,20242,15AUG09:20:15:17,224.0,sepecial_offer,Special_offer
12156,24443,20242,10OCT09:09:24:19,369.0,normal,Normal
12157,27412,20242,05JAN10:16:56:06,120.0,normal,Normal
12158,33088,20242,14MAY10:13:54:48,299.0,normal,Normal
12159,40425,20242,22JUN10:20:29:42,0.0,giveaway,Presented
12160,40462,20242,22JUN10:21:07:28,0.0,giveaway,Presented
12161,40486,20242,22JUN10:21:45:57,404.0,normal,Normal
12162,45898,20242,22JUL10:17:21:08,249.0,normal,Normal
12163,17352,20242,05AUG09:20:39:35,249.0,normal,Normal
